Size k nRow nCol ClusType MeanSep SimNum SSE SSR RSQ FSTAT Calinski-Harabasz Fowlkes-Mallows Mutual-Information Homogeneity Completeness V-measure Adjusted-Rand Adjusted-Mutual-Info
300 10 2 5 B 2 11 1681.3714455918741 10440.951559563318 0.8389637729856304 167.87078057364536 167.8707805736454 0.3886763065784264 1.2900565459765314 0.5602644392607763 0.566414897284371 0.5633228808279686 0.32093923377597183 0.5295313966393524
300 10 5 2 B 2 11 1769.7849435141059 10440.951559563317 0.8304958189473561 157.87469469226255 157.8746946922625 0.4559389772659417 1.424123625884976 0.6184890322698962 0.6543621546006219 0.6359200822965535 0.3892249225835316 0.5930288126484319
300 10 2 5 B 2 12 1105.5191914088268 10091.211449033111 0.8904473266671316 261.9031627815482 261.90316278154813 0.4448336638576337 1.3917282716109023 0.604419908669365 0.6191505773907443 0.6116965711458228 0.3808721563837572 0.5765974625734607
300 10 5 2 B 2 12 902.882605726011 10091.211449033113 0.9105278280723649 327.91458375901044 327.91458375901027 0.5026768486746043 1.5143597219408087 0.6576780708554361 0.6891948227270245 0.6730677016582381 0.44057678619335694 0.6335036216211304
300 10 2 5 B 2 13 1711.3144180892014 10422.640887887228 0.8358079841282816 164.02497074358635 164.02497074358632 0.4691738094302069 1.4125606404752595 0.6134672915121284 0.628191796917183 0.6207422372149148 0.40767736117062675 0.5862865113580373
300 10 5 2 B 2 13 2475.114897615681 10422.64088788723 0.7625251676384477 103.46467100259039 103.46467100259035 0.5222163317707202 1.4994896467059635 0.6512200792354567 0.6956844907877889 0.6727183488669629 0.46224208958519347 0.6285930932612209
300 10 2 5 B 2 14 1891.8887425562602 9977.271883741552 0.810380155557434 137.70842146619208 137.70842146619202 0.38198097542408066 1.2167491541120983 0.5284274434913336 0.5435047449734896 0.5358600590641286 0.309213015889455 0.4952220814042566
300 10 5 2 B 2 14 842.5132184692296 9977.27188374155 0.915556754563124 349.36214317630294 349.3621431763029 0.4627194256757021 1.41954451995428 0.6165003518321445 0.6447882737808457 0.6303270949580477 0.39694828849064895 0.5893856525553773
300 10 2 5 B 2 15 1974.7539833311384 10228.195639941647 0.8069303665233368 134.6720823972404 134.67208239724033 0.430367245563001 1.3292538628430415 0.5772876176813149 0.594213896036428 0.5856284783574782 0.36398315640594986 0.5475405047614155
300 10 5 2 B 2 15 5521.060583341532 10228.195639941643 0.46021167587159756 27.471959333578425 27.471959333578436 0.3880925146517148 1.278097087550635 0.5550705124598582 0.6053647839632319 0.5791277495528899 0.30386090890673123 0.5239366243688076
300 10 2 5 B 2 16 2120.2888173573574 10473.09082037201 0.7975488942354036 126.93829261185921 126.93829261185915 0.35256459804084134 1.171565962730012 0.508804632799315 0.5171425015348148 0.5129396862521893 0.2802118440057776 0.47445536949958805
300 10 5 2 B 2 16 1936.988240813979 10473.09082037201 0.8150509458920957 141.99992980577844 141.9999298057784 0.4494365220902203 1.3751743235379843 0.5972306203675838 0.6186373862414304 0.6077455578389275 0.3849336769678197 0.5691584758229923
300 10 2 5 B 2 17 1635.8776250181756 10068.060607980591 0.8375180991936546 166.09046406661182 166.09046406661184 0.3895665469165852 1.2829008905287376 0.5571567775853985 0.5699020240329842 0.5634573365536368 0.31967938417330927 0.5260715950408364
300 10 5 2 B 2 17 1237.1838488718681 10068.060607980591 0.8771179577632661 229.99853547112463 229.9985354711246 0.5428548044225513 1.6139503731963383 0.7009297411448637 0.7426901966689502 0.7212059540966723 0.4831272771846984 0.6797041194550757
300 10 2 5 B 2 18 1238.5024745815508 9958.272184480198 0.875630786984138 226.8629761227461 226.86297612274618 0.4498119676354683 1.261035170998307 0.5476606162504883 0.5873345336849684 0.5668041712449514 0.37791938764384997 0.5167307714564123
300 10 5 2 B 2 18 1639.0652404949885 9958.272184480196 0.835406663914103 163.5464704143149 163.54647041431488 0.4968952710081961 1.5158112410638287 0.6583084576009407 0.680564716349931 0.6692516026680573 0.43699661402377377 0.6342084673062752
300 10 2 5 B 2 19 1900.9106947741986 10058.38714233975 0.811012375257211 138.27688990787877 138.2768899078787 0.4226246742027837 1.235166399880364 0.5364259517003475 0.5500436731795225 0.5431494707359252 0.356022991870997 0.5038269381890398
300 10 5 2 B 2 19 1114.817943957585 10058.38714233975 0.8891653375256483 258.5011083935839 258.5011083935839 0.48650167855079834 1.4122440272296954 0.6133297881266825 0.6761340389056217 0.6432024507141665 0.4141583864834852 0.5880038331952602
300 10 2 5 B 2 20 1508.6490793149403 9909.625435692633 0.847759222676463 179.43081048493897 179.43081048493895 0.4368418578007783 1.2979356365387011 0.5636862848143427 0.5847301679824479 0.5740154195913723 0.36922319542163234 0.5329153039369446
300 10 5 2 B 2 20 1745.494489383578 9909.625435692635 0.8238586815706848 150.71169986689205 150.71169986689205 0.4613571353973036 1.438278438133527 0.6246363891218184 0.6494504266785219 0.6368017695548748 0.3972327126936182 0.5984245505271633
300 10 2 5 B 2 21 1277.1878389141093 10190.810938944698 0.8746725999956224 224.88214778064008 224.88214778063997 0.5094906658955548 1.4670796700253792 0.6371446052044658 0.6712281954712537 0.6537424553380576 0.4462059064494327 0.6113480432176567
300 10 5 2 B 2 21 1261.9753788403266 10190.810938944698 0.8761653624622134 227.98140790016595 227.98140790016612 0.5536856605510119 1.6349633424694032 0.7100555577485584 0.7377211044015114 0.7236240007775463 0.4993862502693789 0.6896438796214783
300 10 2 5 B 2 22 2208.3588618285517 10420.283529787022 0.7880711349632836 119.82040876454671 119.82040876454678 0.33336080386843486 1.0829140699772568 0.4703036049665146 0.490626235001205 0.480250019127237 0.25382723596128737 0.43346249878914334
300 10 5 2 B 2 22 825.6809967781313 10420.283529787024 0.9207621371896578 374.4296116283061 374.4296116283066 0.5303949179550109 1.4841687776741253 0.6445663103569669 0.7035388116270317 0.6727626927727726 0.4647761264338036 0.6206258006768737
300 10 2 5 B 2 23 2086.4257734960033 9979.012334238727 0.7909186096165728 121.89107386372301 121.89107386372295 0.3547152698920996 1.181214310093915 0.5129948568189439 0.5314584106245243 0.5220634369422524 0.2783864768979679 0.4786476407820374
300 10 5 2 B 2 23 3205.03226408811 9979.012334238727 0.6788226974034888 68.10311821038727 68.10311821038728 0.4775766451962504 1.4730301750774994 0.639728876713139 0.6764999603956194 0.6576007872780146 0.41289188383641534 0.6152475315020917
300 10 2 5 B 2 24 1519.3336711632599 9976.49783755882 0.8477087154328466 179.3606159802734 179.36061598027334 0.4622943040897223 1.354623746044238 0.5883056179621247 0.6230932099347661 0.6051999184365684 0.3942133441348048 0.559262272772988
300 10 5 2 B 2 24 898.2422522193554 9976.497837558818 0.9099641711104556 325.6599966636872 325.6599966636873 0.4705087594136913 1.4298265232269105 0.620965769116359 0.6643635720093135 0.6419320298163462 0.40116530166319436 0.5945106800649124
300 10 2 5 B 2 25 1311.276120623032 10316.183987397906 0.8728913596127341 221.27920871158184 221.2792087115817 0.41218263408037836 1.3017450742331542 0.5653407025841979 0.58979487471362 0.5773089417454423 0.3399148613780533 0.534585789897488
300 10 5 2 B 2 25 1191.547642277244 10316.183987397906 0.8844972478454416 246.75140932470836 246.75140932470848 0.48916462019839474 1.493822530526465 0.6487588819503958 0.6714898183607115 0.6599286690426057 0.4290370697751506 0.6241496173200541
300 10 2 5 B 2 26 1569.8494332295968 10156.27577261422 0.8454306018882826 176.24221262621467 176.2422126262148 0.41452977856870227 1.284719413030788 0.5579465518732559 0.5726939663386453 0.5652240807760965 0.34710740456671274 0.5269136827873181
300 10 5 2 B 2 26 2065.7466159456962 10156.27577261422 0.796603926262434 126.19884083033847 142.46326040286922 0.4595842333022743 1.3601891052151558 0.5907226227398639 0.6501775021852361 0.6190257404648077 0.38633691731936837 0.5655715509072479
300 10 2 5 B 2 27 1541.6510011889445 10525.532860751935 0.8535322608760721 187.7731324883374 187.77313248833747 0.40381790267800316 1.228714653305376 0.533623993764192 0.5461481893396181 0.5398134579550843 0.3356944761948151 0.5009028917300268
300 10 5 2 B 2 27 2349.1604966142627 10525.532860751937 0.7768131525792947 112.15108021295046 112.15108021295043 0.5019230060543003 1.4438275058888403 0.6270463186276583 0.6796253506840486 0.6522779734207341 0.43427023788444213 0.6019045239397208
300 10 2 5 B 2 28 1493.36055134296 10267.070692187015 0.8545485274120719 189.31023564095472 189.31023564095472 0.3587619122648426 1.1693366420725402 0.5078364511393821 0.5291685190068237 0.5182830757488464 0.28320919937074523 0.47383806871211315
300 10 5 2 B 2 28 1310.0882294734797 10267.070692187015 0.8723990251211161 220.30110099538535 220.30110099538538 0.5803760014318925 1.6091808762615971 0.6988583749446512 0.7533815770843574 0.7250964607312985 0.5232055337616485 0.6781514896776681
300 10 2 5 B 2 29 1644.5321884566717 10141.74812991526 0.8378452937905477 166.49061797497419 166.49061797497407 0.4175281675906883 1.2631252838799303 0.5485683407415323 0.5648622421446807 0.5565960692720002 0.350530840951884 0.517195378051421
300 10 5 2 B 2 29 1020.6875324256002 10141.748129915259 0.8993578306865201 287.94399082766296 287.9439908276628 0.5374463241423175 1.5624404081734404 0.6785592475723897 0.6910977038080839 0.6847710843541742 0.4850549761691284 0.6560218144573388
300 10 2 5 B 2 30 1465.714595863384 10263.642580851409 0.8571935271208755 193.41336398468616 193.41336398468619 0.539300166334496 1.4517085349094994 0.6304690060430499 0.6734703116916172 0.6512606104237703 0.4785217520732897 0.6044301419343284
300 10 5 2 B 2 30 1474.4912882910526 10263.64258085141 0.8563384026016291 192.07030135922315 192.0703013592231 0.48387068997857474 1.5207101811535901 0.6604360402490987 0.6842130264322982 0.6721143130363959 0.42121327437524764 0.6364678100311837
300 10 2 5 B 2 31 2069.578871210718 10066.233257414771 0.7944038431966327 124.50357811965694 124.50357811965699 0.45554400577184 1.3225551937770716 0.5743784226698682 0.6021730456684643 0.5879474267859265 0.3876294425046065 0.5441855645395179
300 10 5 2 B 2 31 783.3373162605584 10066.233257414771 0.9221816844266396 381.84767873632387 381.8476787363236 0.5603620247898701 1.6434970523221653 0.7137617008477763 0.7609510922983057 0.7366013889960332 0.5008114921095342 0.6938319726315376
300 10 2 5 B 2 32 2510.6820556249645 10245.599255403898 0.7549501992964697 99.27032390396612 99.27032390396609 0.4326065630776392 1.2565598571956236 0.5457170121611975 0.5775854195891058 0.5611991580128675 0.36170413452161737 0.51442044411737
300 10 5 2 B 2 32 2786.2089748452 10245.599255403897 0.728057978319262 86.26708672338589 86.2670867233859 0.5055213138438743 1.4505888519558376 0.6299827339147934 0.6864257380185961 0.6569941963854458 0.43738954306603367 0.6047227376425769
300 10 2 5 B 2 33 1839.8839609697504 10276.30877087823 0.8209586728082996 147.74864108422398 147.7486410842239 0.3545228083483626 1.2116731281327198 0.526222953418492 0.5455165369986128 0.535696082499148 0.27778833995852165 0.4928130422897543
300 10 5 2 B 2 33 2033.6212254555314 10276.308770878228 0.8021058659488162 130.60333284899673 130.60333284899684 0.39458411192833975 1.3510451608614353 0.5867514581642126 0.5977594187660447 0.5922042885774528 0.32593395756622767 0.557764709562087
300 10 2 5 B 2 34 1566.5722057067421 10127.755212049087 0.845318910962325 176.09168623735684 176.09168623735678 0.43997963989100203 1.295147219642507 0.5624752907430797 0.5875624730162781 0.574745253163196 0.37275895706857853 0.5325220154603082
300 10 5 2 B 2 34 1309.3898477832843 10127.755212049085 0.8707127275128559 217.0074320380321 217.00743203803202 0.5112880831664747 1.5538888347534556 0.6748453464244998 0.6891386311647001 0.6819170986228599 0.45550277117973087 0.6520185766361954
300 10 2 5 B 2 35 2947.603029290174 9994.976852297614 0.7050915602058059 77.03956168843474 77.03956168843473 0.3779712752745772 1.158072252627672 0.5029443889614666 0.5376647253269775 0.519725328238391 0.29667175245111727 0.4676393725017446
300 10 5 2 B 2 35 1186.7012612526469 9994.976852297614 0.8812702341596867 239.16905016990742 239.1690501699074 0.5369598245755555 1.5492297555500707 0.6728219340357195 0.7138421842088976 0.6927253293086028 0.4756940401096732 0.6496107999930116
300 10 2 5 B 2 36 2479.6191355969086 9868.828476734572 0.7487423009283699 96.02149863202358 96.0214986320236 0.3821686698999023 1.2274784861034453 0.5330871331696837 0.5472678555229 0.5400844263785574 0.3104541962781083 0.5002148490500248
300 10 5 2 B 2 36 3831.1940357339945 9868.828476734572 0.6117883652790294 50.77946896970233 50.77946896970235 0.5179763936137372 1.5239674583989264 0.6618506577827773 0.7015045209443268 0.6811009132016208 0.4569373767026502 0.6385618907726933
300 10 2 5 B 2 37 2130.1160843687944 10235.851106938562 0.791896534825047 122.61528706736567 122.61528706736563 0.4141182563715475 1.2872000262304644 0.5590238684976118 0.5759550006741436 0.5673631488705373 0.34531424932015004 0.527940983557473
300 10 5 2 B 2 37 877.8846079018335 10235.851106938562 0.9142343319837133 343.47848608571394 343.4784860857139 0.5311141394081252 1.585802759820452 0.6887053879769702 0.6964539985924602 0.6925580203396907 0.4790146716825271 0.6669470934976087
300 10 2 5 B 2 38 1536.1865253078204 10200.400198805477 0.8493993867527161 181.73588543377932 181.7358854337795 0.37283297998270004 1.2327315184361491 0.5353684961250363 0.5462178971975625 0.5407387814502913 0.301980995263363 0.5028141607143174
300 10 5 2 B 2 38 1180.8878393048444 10200.400198805477 0.8842312246294873 246.1103602819675 246.1103602819674 0.5636698126611995 1.5600514004148236 0.6775217146855983 0.7604429840611893 0.7165914920314674 0.49673306279852386 0.6563811523750158
300 10 2 5 B 2 39 1689.5954275739068 10303.567263272222 0.8360184017435799 164.27679086725823 164.2767908672583 0.3997796684120497 1.2823529677759504 0.5569188177573539 0.5919779573881817 0.5739134642888644 0.3251510262856967 0.5272764568311635
300 10 5 2 B 2 39 987.5384383700989 10303.567263272223 0.9041556760744167 303.97110569191307 303.97110569191295 0.5067054182402153 1.5230859282122589 0.6614678140870764 0.6908903579616977 0.675859020635666 0.44669330424936177 0.6375642110283174
300 10 2 5 B 2 40 1010.7721749887013 10319.685243140091 0.9020539724638791 296.7571456274763 296.75714562747595 0.3768564411950088 1.2267799022052195 0.5327837420375378 0.566361758450719 0.5490598594640893 0.29815944851934134 0.5005447991340614
300 10 5 2 B 2 40 3207.531717905925 10319.685243140091 0.6891831831752717 71.44727208442771 71.44727208442771 0.5421922829161394 1.586250689394891 0.6888999213194302 0.7186988611974109 0.7034839687002027 0.4860857659752928 0.6669684856361784
300 10 2 5 B 2 41 1066.6273857143162 10036.903556124782 0.8937294375949809 270.987071988687 270.9870719886871 0.4648774615585835 1.3374749243773487 0.5808579793410517 0.6400290660799935 0.6090096400597899 0.38956531559903224 0.5519629188029826
300 10 5 2 B 2 41 2030.994235023107 10036.90355612478 0.7976473298098256 127.01571712366946 127.01571712366945 0.48681431377200834 1.4719444873054932 0.6392573685046868 0.6532189207322162 0.6461627370685316 0.42854675641873535 0.6140608206228834
300 10 2 5 B 2 42 2050.4642985987953 10229.726430748564 0.799558246989333 128.5338165682958 128.5338165682959 0.35847704651024304 1.134747748481278 0.4928146855175582 0.5082019652853953 0.500390061445296 0.2829976012023849 0.4570965762819437
300 10 5 2 B 2 42 853.975563591305 10229.726430748566 0.9165201953959962 353.7660102020399 353.76601020203935 0.5233451220909203 1.5605552808687526 0.6777405471862786 0.7134128006136774 0.6951193161016443 0.46258410312549963 0.6549449614234317
300 10 2 5 B 2 43 2286.9326268314844 10367.956404641704 0.7794230089733372 113.85929821309497 113.859298213095 0.4469864091020953 1.3852126055920617 0.601590190871458 0.6243391318614485 0.6127535911576862 0.38030892895390006 0.5734219647996288
300 10 5 2 B 2 43 940.8701890621071 10367.956404641705 0.9092521079042267 322.8518349053595 322.85183490535934 0.6021167627419566 1.6351871011748045 0.710152734919592 0.7936708239357699 0.7495926007075977 0.537785424209168 0.690119629724774
300 10 2 5 B 2 44 1665.0793270503666 10419.810142724447 0.8402006078572366 169.41948485908614 169.4194848590862 0.4516796668571048 1.2892221528656094 0.5599020669369648 0.5802560788374448 0.5698973937920809 0.3864900504428645 0.5288772639750355
300 10 5 2 B 2 44 1171.5506624048526 10419.810142724447 0.8875650663152554 254.36328253353156 254.3632825335315 0.5264610249114452 1.5334156688256702 0.6659539634349728 0.7009253618982858 0.6829922937263677 0.46638795715901327 0.6423209297601815
300 10 2 5 B 2 45 2135.136124854863 10192.601086729559 0.7905209762761399 121.59853581557671 121.59853581557677 0.44781275745487614 1.3578195066562595 0.5896935191614093 0.6148899747364484 0.6020282279082144 0.3806570289468468 0.5606699960675295
300 10 5 2 B 2 45 1814.2859746751121 10192.601086729563 0.8219997075096704 148.80120066891038 148.80120066891044 0.5278958322478194 1.4931970279306117 0.6484872296246005 0.67292317293988 0.660479262647071 0.47198610277265035 0.6239798945360555
300 10 2 5 B 2 46 1764.9138314785837 10415.096125534596 0.8305427227741509 157.9273113341155 157.92731133411542 0.34543151493378815 1.1570958792981438 0.502520355412175 0.516514132352448 0.5094211598952604 0.27040359289689475 0.46785031007278916
300 10 5 2 B 2 46 909.1840184156871 10415.096125534596 0.9127051726208606 336.8972684696429 336.8972684696426 0.5113240330131201 1.5163491818474333 0.6585420823148509 0.7142064550954171 0.685245685314727 0.44165234570303913 0.6341738852517264
300 10 2 5 B 2 47 1488.4231940712816 10640.471632928862 0.8601168025799639 198.12869065737496 198.128690657375 0.4388496495826158 1.272819816186249 0.5527786226267992 0.5790513663233365 0.5656100648177507 0.37042888428797516 0.5212058495665823
300 10 5 2 B 2 47 1523.943186402179 10640.471632928862 0.8567786054063561 192.75968298576007 217.6024179912524 0.4741046251572321 1.4207916959824678 0.6170419934991483 0.6805352106433702 0.6472351728762746 0.4012564908944636 0.5933351092029455
300 10 2 5 B 2 48 1088.7939856027488 10304.342341441305 0.8943363924135255 272.72877233710824 272.728772337108 0.49243446216879044 1.4642254262940995 0.635905022901964 0.6690484034738484 0.6520558231953861 0.42750309113278834 0.610058506891077
300 10 5 2 B 2 48 1731.303369300057 10304.342341441305 0.8319831278957786 159.55745929830192 159.55745929830192 0.4904535613133661 1.505846389076637 0.6539807773699207 0.6668298841625054 0.6603428314428144 0.432875160114297 0.6297659234164789
300 10 2 5 B 2 49 1453.8850762997774 10233.601554067018 0.8579302634934055 194.58345092496882 194.5834509249688 0.3921457013395447 1.2289266933855971 0.5337160816009744 0.5646769721206123 0.5487601727075505 0.317772971661883 0.5025908581247047
300 10 5 2 B 2 49 1790.32424344445 10233.60155406702 0.8250543336101508 151.9619469953117 151.96194699531185 0.5850007769611248 1.6262081098328565 0.7062532085267269 0.7618384990939107 0.7329935610579655 0.5290442399609377 0.6870571936983352
300 10 2 5 B 2 50 2515.718056600323 10077.450103001975 0.7503616459633062 96.85338535643515 96.85338535643515 0.4565932230467541 1.320405701400643 0.5734449099918921 0.5938928915613794 0.5834898095359897 0.39215381989168047 0.5434247354190868
300 10 5 2 B 2 50 3038.914747228243 10077.450103001975 0.6984440789914723 74.63100126766248 74.63100126766241 0.5615961763479851 1.5529209014081313 0.6744249783137752 0.7507775603907774 0.7105560453818207 0.4944961426747822 0.6517534487299904
300 10 2 5 B 2 51 1804.2736511546266 10413.01849605152 0.826729045776805 153.7421384329162 153.7421384329162 0.4501073936104773 1.2544451414755196 0.5447986027931623 0.5853095693894497 0.5643279881588417 0.38029004291950447 0.5144194715625982
300 10 5 2 B 2 51 541.1652383024904 10413.01849605152 0.948029935939546 587.7928346139561 587.7928346139555 0.5174908925523809 1.4597563971667251 0.6339641482124805 0.6646772336988482 0.6489575061560607 0.45844300362402435 0.6083217418001919
300 10 2 5 B 2 52 2304.4975575292838 10313.277310979603 0.7765504128279479 111.98132109160676 111.98132109160679 0.4142163476999175 1.2646218757861103 0.5492183023480474 0.5719764397918798 0.5603663974485016 0.34337100401020554 0.5173777928248432
300 10 5 2 B 2 52 1361.4841941551042 10313.277310979603 0.8679872408060184 211.86192857470485 211.8619285747048 0.5402557754396655 1.5834957425223313 0.687703463094741 0.7225024615441141 0.7046736029358363 0.48362720008274546 0.6659475582977744
300 10 2 5 B 2 53 3500.0883407731726 10358.829163560418 0.6621154490040685 63.14236940306997 63.14236940306997 0.4199344519584251 1.2203596748152357 0.5299954727095038 0.5636355611940772 0.5462981324234771 0.3458890405040203 0.4968529739935358
300 10 5 2 B 2 53 3806.6735110963746 10358.829163560418 0.6325189409931355 55.46181327420405 55.46181327420405 0.5358424911932043 1.599146258766122 0.6945003959383566 0.7191262248103665 0.7065988154579769 0.4808691514417213 0.6730287716114075
300 10 2 5 B 2 54 1572.2205217980088 10179.190428232505 0.8455456224261829 176.39745388130888 176.39745388130888 0.3688207177015648 1.2035351720430265 0.5226886839947673 0.5405822291622034 0.5314848933707944 0.2948986677896944 0.4891637749693458
300 10 5 2 B 2 54 819.8307714592578 10179.190428232505 0.9194601204055074 367.8556321830333 367.85563218303326 0.5067750271470209 1.5485309234776956 0.67251843512291 0.708964684745546 0.6902607979573167 0.4464256868129714 0.6502892882367439
300 10 2 5 B 2 55 1104.4460720117888 10096.24452221903 0.890608228675404 262.33578549674843 296.14544061033814 0.5279666393280623 1.4544515507860574 0.631660282702012 0.7059550035281849 0.6667443796343875 0.4593225986605906 0.6090564436627032
300 10 5 2 B 2 55 1311.5912469767375 10096.24452221903 0.870091176566664 215.81498857398964 215.81498857398967 0.5212588307759055 1.5771407285007606 0.684943515572755 0.7020072078528385 0.6933703941788709 0.4658766050867892 0.6628049143655521
300 10 2 5 B 2 56 983.8080935980738 10130.625489194917 0.9028877244897286 299.5815796443518 299.581579644352 0.4880312508981736 1.4742189331413398 0.6402451477805828 0.6657789028032922 0.6527624232094689 0.4252660264069022 0.6147810109475321
300 10 5 2 B 2 56 1345.7285358805796 10130.625489194917 0.8671623447815832 210.34621343136706 210.34621343136712 0.4642100787545078 1.4497792948416475 0.6296311477273151 0.6722234360967275 0.6502305539463976 0.3936838780040617 0.6033226323388451
300 10 2 5 B 2 57 1491.2234519503033 10428.380902273317 0.8570033578630383 193.11329433738956 193.11329433738956 0.35135012327548537 1.1490961443341186 0.49904611466061033 0.5459091085347192 0.5214267817888385 0.2654238022340818 0.46436931602668036
300 10 5 2 B 2 57 1006.1544885405563 10428.380902273318 0.9035176699077782 301.7479689145681 301.74796891456816 0.44092847003831054 1.3840251846876304 0.6010745005249669 0.6229826702436068 0.611832529222907 0.3752948726566226 0.5732643679692891
300 10 2 5 B 2 58 1560.476568088125 10132.338932809651 0.8459904886289259 177.00006499473577 177.00006499473577 0.4568729721962648 1.3494809459376012 0.5860721282542808 0.6081257515376073 0.5968953043393277 0.3920456662341132 0.5569462241638355
300 10 5 2 B 2 58 955.9495475019224 10132.338932809651 0.9056536152372034 309.30885290306816 349.17236454876553 0.5712157117030688 1.489569576301376 0.6469118473986525 0.7585749035272759 0.6983076744164158 0.5003236337563643 0.6275039777733779
300 10 2 5 B 2 59 1866.8620853717725 9943.42172810079 0.8122515431387273 139.4022095355909 139.4022095355909 0.4020178986122356 1.2228444873142295 0.5310746130663809 0.5784857729695837 0.553767261179546 0.3222446043165468 0.49894160083362693
300 10 5 2 B 2 59 1916.7281165648833 9943.421728100788 0.8072365661462312 134.93718959167055 152.32780152611429 0.44615255067279047 1.361673671242064 0.5913673615733711 0.6301172739280946 0.6101276740360855 0.3785513567595665 0.566423854319769
300 10 2 5 B 2 60 1279.6216879955714 10195.323200278417 0.8744893454715955 224.50675702893744 224.50675702893736 0.44553453403502585 1.3194616247180453 0.5730349026981464 0.6000516304801097 0.5862321626938054 0.37854458436187455 0.5437645845662212
300 10 5 2 B 2 60 1379.7833548654937 10195.323200278415 0.8646650696833412 205.8702062944081 205.87020629440812 0.4542104383130579 1.476129473831591 0.6410748850598107 0.6570713161127082 0.648974542424552 0.39121511935609693 0.6158558151986193
300 10 2 5 B 2 61 1332.554227199012 9871.115735821515 0.8650047002930705 206.4692158661827 206.46921586618288 0.37392965204771067 1.1667901895033224 0.5067305408401425 0.5327837642486121 0.5194306681243703 0.29701151098466094 0.47212968031558933
300 10 5 2 B 2 61 833.074308816726 9871.115735821517 0.9156048484171284 349.5795948001893 349.5795948001891 0.5043627994544276 1.5120603856120445 0.6566794817758141 0.7082072580447863 0.6814707208069855 0.43548738871913273 0.6322532644924264
300 10 2 5 B 2 62 1638.6037710731125 10342.042839071066 0.841558984373701 171.14823772371736 171.14823772371724 0.3806556532836784 1.2021239116563345 0.5220757813962983 0.5334323953211529 0.5276929932944319 0.3096699650820452 0.48851467389830866
300 10 5 2 B 2 62 4005.22275690574 10342.042839071066 0.6127242152029712 50.98004212567622 50.980042125676185 0.45257518138631364 1.3315450845478571 0.5782826826245333 0.6152046957382635 0.5961725750342842 0.38397950051371943 0.5492722850011063
300 10 2 5 B 2 63 1613.6837273194521 10176.64644330662 0.8414326628807269 170.98622415526174 170.9862241552617 0.42164259739419707 1.2888827513478391 0.5597546667306476 0.5783178286475609 0.5688848553209761 0.35353556713226647 0.5287298209916379
300 10 5 2 B 2 63 1054.2204154245646 10176.646443306618 0.8964078764750694 278.82673715611867 314.761734746498 0.5298931078891305 1.4545644183272215 0.6317093004523255 0.7183292152731704 0.6722404446821706 0.4574540609052282 0.6094454585129602
300 10 2 5 B 2 64 1969.5283305363312 10070.8413574086 0.8044325930040145 132.54051977641592 132.5405197764159 0.41005902830946483 1.2516314116044007 0.543576615436569 0.5662226086986638 0.5546685608109234 0.3381811540643881 0.5113051758323446
300 10 5 2 B 2 64 4547.830265872791 10070.8413574086 0.5484160553748386 39.13155951811041 39.131559518110414 0.46508381637369994 1.424800397350482 0.6187829503828749 0.667316588847279 0.6421340107679804 0.3955301851884029 0.5931467300524368
300 10 2 5 B 2 65 835.0689501811214 10160.405463833142 0.9178114541635545 359.8302456039413 359.83024560394136 0.4474602410372521 1.3064897073703614 0.5674012705743423 0.6161306261562204 0.5907627856697999 0.3738798557558038 0.5374840443473933
300 10 5 2 B 2 65 1177.9823377766647 10160.405463833142 0.8840614833758558 245.70286393945406 245.70286393945398 0.5505293273654953 1.579524210737748 0.6859786487559931 0.7260514662518335 0.7054464326973362 0.49065417560867663 0.6636879933646774
300 10 2 5 B 2 66 1994.87789511515 10393.265696972065 0.808060531378859 135.6547780305186 135.65477803051866 0.37330239170026475 1.198650921996487 0.5205674811513195 0.5403189085097382 0.5302593302402688 0.29829206557000004 0.4867212963126737
300 10 5 2 B 2 66 1479.9984527501863 10393.265696972065 0.8576002484780734 194.05782305763674 194.0578230576366 0.5334311440475055 1.5658057596455155 0.6800208011463769 0.7005554020158831 0.6901353864206398 0.47897334235720584 0.6576336696245705
300 10 2 5 B 2 67 1033.37390794045 10240.554354239432 0.8990900421799286 287.09435384528945 287.09435384528933 0.49935747557156157 1.467565385341256 0.6373555486859269 0.6579793422204882 0.6475032636409432 0.4395868772589422 0.6117666203736836
300 10 5 2 B 2 67 1131.063018772197 10240.554354239433 0.8895506063786524 259.5152076154579 259.5152076154579 0.473641440865641 1.435670776087235 0.6235038958844452 0.6290666731661038 0.6262729321309863 0.4157105591546859 0.5972151389580317
300 10 2 5 B 2 68 2388.9790658398015 9817.352740137288 0.7566575095063363 100.1928860346781 100.19288603467812 0.46076127555360047 1.319688350781362 0.5731333685763484 0.6020160006303305 0.5872197482623835 0.3939235412943014 0.5429806116096801
300 10 5 2 B 2 68 1701.8686047760687 9817.352740137288 0.8266468925153168 153.65400860951667 153.6540086095167 0.5699882887577549 1.6149654538495695 0.7013705850712488 0.7340999152903517 0.7173621289441321 0.5163086854116541 0.6803038759871105
300 10 2 5 B 2 69 1136.5316275560745 10134.920911734978 0.8878598424739444 255.1166127953356 255.11661279533575 0.49777558673506445 1.335508948422806 0.5800041668324393 0.629745067416168 0.6038520261935406 0.42761577956767044 0.5501534788382195
300 10 5 2 B 2 69 898.089916829493 10134.920911734975 0.9113865885436149 331.40470165579325 331.40470165579336 0.4777969626652715 1.4348963552959788 0.6231675692081315 0.6646497807097864 0.6432405779376004 0.4117609552693763 0.597516081456325
